facet,canon_term,variant_count,n_posts,variant
product,light blue dress,3,3,light blue dress
product,light blue dress,3,3,light blue dress shirt
product,light blue dress,3,3,light blue tennis dress
product,light blue polo shirt,3,4,light blue button down shirt
product,light blue polo shirt,3,4,light blue button shirt
product,light blue polo shirt,3,4,light blue polo shirt
product,light cleansing oil,3,3,light cleansing oil
product,light cleansing oil,3,3,pure cleansing oil
product,light cleansing oil,3,3,ultra light cleansing oil
product,light wash denim jean,5,17,dark wash jeans
product,light wash denim jean,5,17,light wash cropped jeans
product,light wash denim jean,5,17,light wash denim jeans
product,light wash denim jean,5,17,light wash flare jeans
product,light wash denim jean,5,17,light wash jeans
product,linen pant,5,6,linen drawstring pants
product,linen pant,5,6,linen pants
product,linen pant,5,6,linen wide leg pants
product,linen pant,5,6,linen wide pants
product,linen pant,5,6,wide leg linen pants
product,linen short,3,6,linen blend shorts
product,linen short,3,6,linen shorts
product,linen short,3,6,linen track shorts
product,lip balm,6,21,lip balm
product,lip balm,6,21,lip balm pack
product,lip balm,6,21,lip balm set
product,lip balm,6,21,lip balm three pack
product,lip balm,6,21,lip balm tube
product,lip balm,6,21,lip balm tubes
product,lip butter balm,2,5,butter balm lip treatment
product,lip butter balm,2,5,lip butter balm
product,lip gloss,10,22,lip gloss
product,lip gloss,10,22,lip gloss assortment
product,lip gloss,10,22,lip gloss balm
product,lip gloss,10,22,lip gloss box
product,lip gloss,10,22,lip gloss container
product,lip gloss,10,22,lip gloss four pack
product,lip gloss,10,22,lip gloss pack
product,lip gloss,10,22,lip gloss stain pack
product,lip gloss,10,22,lip gloss tube
product,lip gloss,10,22,lip gloss tubes
product,lip oil,2,5,lip oil
product,lip oil,2,5,lip oil stick
product,lip plumping balm,3,3,lip plumping balm
product,lip plumping balm,3,3,lip plumping gloss
product,lip plumping balm,3,3,lip plumping treatment
product,lip sleeping mask,1,4,lip sleeping mask
product,lipstick tube,3,4,cosmetic lip tubes
product,lipstick tube,3,4,lipstick tube
product,lipstick tube,3,4,lipstick tubes
product,liquidation mystery box,4,7,liquidation mystery box
product,liquidation mystery box,4,7,liquidation mystery boxes
product,liquidation mystery box,4,7,liquidation mystery pallets
product,liquidation mystery box,4,7,mystery liquidation box
product,liquid bleach,3,4,liquid bleach
product,liquid bleach,3,4,liquid bleach bottle
product,liquid bleach,3,4,liquid bleach jug
product,liquid blush,4,6,liquid blush
product,liquid blush,4,6,liquid blush bottle
product,liquid blush,4,6,liquid blush tube
product,liquid blush,4,6,liquid matte blush
product,liquid body wash,1,22,liquid body wash
product,liquid concealer,4,6,liquid concealer
product,liquid concealer,4,6,liquid concealer contour
product,liquid concealer,4,6,liquid concealer tubes
product,liquid concealer,4,6,liquid facial concealer
product,liquid dish soap,9,120,dish detergent
product,liquid dish soap,9,120,dish detergent liquid
product,liquid dish soap,9,120,dish liquid detergent
product,liquid dish soap,9,120,dish liquid soap
product,liquid dish soap,9,120,dish soap
product,liquid dish soap,9,120,dish soap liquid
product,liquid dish soap,9,120,liquid dish detergent
product,liquid dish soap,9,120,liquid dish soap
product,liquid dish soap,9,120,solid dish soap
product,liquid eyeliner,3,5,auto eyeliner
product,liquid eyeliner,3,5,liquid eyeliner
product,liquid eyeliner,3,5,liquid eyeliner pen
product,liquid fabric softener,8,112,fabric softener
product,liquid fabric softener,8,112,fabric softener bottle
product,liquid fabric softener,8,112,fabric softener enhancer
product,liquid fabric softener,8,112,fabric softener jug
product,liquid fabric softener,8,112,fabric softener liquid
product,liquid fabric softener,8,112,liquid fabric softener
product,liquid fabric softener,8,112,liquid fabric softener bottle
product,liquid fabric softener,8,112,liquid laundry softener
product,liquid foundation,6,16,liquid face foundation
product,liquid foundation,6,16,liquid foundation
product,liquid foundation,6,16,liquid foundation and lipsticks
product,liquid foundation,6,16,liquid foundation bottle
product,liquid foundation,6,16,liquid foundation bottles
product,liquid foundation,6,16,liquid foundation makeup
product,liquid hand soap,3,31,liquid hand sanitizer
product,liquid hand soap,3,31,liquid hand soap
product,liquid hand soap,3,31,liquid hand wash
product,liquid hand soap refill,3,5,foaming soap refill
product,liquid hand soap refill,3,5,hand soap refill
product,liquid hand soap refill,3,5,liquid hand soap refill
product,liquid laundry detergent,4,359,liquid detergent
product,liquid laundry detergent,4,359,liquid laundry detergent
product,liquid laundry detergent,4,359,liquid washing detergent
product,liquid laundry detergent,4,359,liquid washing detergent pacs
product,liquid lip collection,3,3,liquid lip collection
product,liquid lip collection,3,3,liquid lip colors
product,liquid lip collection,3,3,liquid lip gloss
product,liquid matte lipstick,8,10,liquid matte lipstick
product,liquid matte lipstick,8,10,matte ink lipstick
product,liquid matte lipstick,8,10,matte lip cream
product,liquid matte lipstick,8,10,matte lip pencil
product,liquid matte lipstick,8,10,matte lipstick
product,liquid matte lipstick,8,10,matte lipstick boxes
product,liquid matte lipstick,8,10,matte lipstick tube
product,liquid matte lipstick,8,10,matte liquid lipstick
product,liquid mouthwash bottle,3,4,liquid mouthwash
product,liquid mouthwash bottle,3,4,liquid mouthwash bottle
product,liquid mouthwash bottle,3,4,liquid mouthwash packets
product,little bites dog food,2,3,little bites dog chow
product,little bites dog food,2,3,little bites dog food
product,long sleeve graphic shirt,3,8,long sleeve graphic shirt
product,long sleeve graphic shirt,3,8,long sleeve graphic top
product,long sleeve graphic shirt,3,8,sleeveless graphic tee
product,long sleeve henley top,5,6,long sleeve henley
product,long sleeve henley top,5,6,long sleeve henley shirt
product,long sleeve henley top,5,6,long sleeve henley top
product,long sleeve henley top,5,6,short sleeve henley
product,long sleeve henley top,5,6,short sleeve henley top
product,long sleeve knit,3,3,long sleeve knit
product,long sleeve knit,3,3,long sleeve sweater
product,long sleeve knit,3,3,short sleeve knit sweater
product,long sleeve polo shirt,4,9,long sleeve polo shirt
product,long sleeve polo shirt,4,9,short sleeve polo
product,long sleeve polo shirt,4,9,short sleeve polo shirt
product,long sleeve polo shirt,4,9,sleeveless polo shirt
product,long sleeve shirt,9,44,long sleeve button up shirt
product,long sleeve shirt,9,44,long sleeve shirt
product,long sleeve shirt,9,44,long sleeve shirts
product,long sleeve shirt,9,44,short sleeve button down
product,long sleeve shirt,9,44,short sleeve button down shirt
product,long sleeve shirt,9,44,short sleeve button shirt
product,long sleeve shirt,9,44,short sleeve button up
product,long sleeve shirt,9,44,short sleeve shirt
product,long sleeve shirt,9,44,short sleeve shirts
product,long sleeve thermal shirt,3,4,long sleeve thermal shirt
product,long sleeve thermal shirt,3,4,printed thermal shirt
product,long sleeve thermal shirt,3,4,striped thermal shirt
product,long sleeve top,4,27,button long sleeve top
product,long sleeve top,4,27,long sleeve top
product,long sleeve top,4,27,short sleeve blazer top
product,long sleeve top,4,27,short sleeve top
product,loose coin,2,4,loose coin collection
product,loose coin,2,4,loose coins
product,loose face powder,4,7,loose face powder
product,loose face powder,4,7,loose powder cosmetics
product,loose face powder,4,7,loose powder foundation
product,loose face powder,4,7,loose powder makeup
product,lounge chair,4,5,dorm lounge chair
product,lounge chair,4,5,double lounge chair
product,lounge chair,4,5,lounge chair
product,lounge chair,4,5,lounge chairs
product,lounge short,2,5,lounge shorts
product,lounge short,2,5,pink lounge shorts
product,low rise jean,5,6,low rise bootcut jeans
product,low rise jean,5,6,low rise jeans
product,low rise jean,5,6,low rise skinny jeans
product,low rise jean,5,6,lowrise denim jeans
product,low rise jean,5,6,lowrise jeans
product,luxury handbag,2,4,luxury handbag
product,luxury handbag,2,4,luxury shopping bag
product,luxury wristwatch,8,17,boxed luxury watch
product,luxury wristwatch,8,17,boxed luxury watches
product,luxury wristwatch,8,17,designer luxury watch
product,luxury wristwatch,8,17,luxury watch
product,luxury wristwatch,8,17,luxury watch box
product,luxury wristwatch,8,17,luxury wrist watch
product,luxury wristwatch,8,17,luxury wristwatch
product,luxury wristwatch,8,17,luxury wristwatches
product,mac and cheese,5,7,boxed mac and cheese
product,mac and cheese,5,7,boxed macaroni and cheese
product,mac and cheese,5,7,mac and cheese
product,mac and cheese,5,7,packaged mac and cheese
product,mac and cheese,5,7,protein mac and cheese
product,macaroni and cheese,2,10,macaroni and cheese
product,macaroni and cheese,2,10,macaroni and cheese dinner
product,magenta bell sleeve top,6,6,magenta bell sleeve top
product,magenta bell sleeve top,6,6,magenta camisole top
product,magenta bell sleeve top,6,6,magenta lace tank top
product,magenta bell sleeve top,6,6,magenta ruffle sleeveless top
product,magenta bell sleeve top,6,6,magenta sleeveless tank top
product,magenta bell sleeve top,6,6,magenta sleeveless top
product,magic eraser sponge,6,10,magic eraser cleaning sponges
product,magic eraser sponge,6,10,magic eraser kitchen sponge
product,magic eraser sponge,6,10,magic eraser multi purpose cleaner
product,magic eraser sponge,6,10,magic eraser pads
product,magic eraser sponge,6,10,magic eraser sponge
product,magic eraser sponge,6,10,magic erasers
product,majolica ceramic dish,3,3,majolica ceramic dish
product,majolica ceramic dish,3,3,majolica decorative plate
product,majolica ceramic dish,3,3,majolica leaf dish
product,makeup blender sponge,4,4,makeup blender sponge
product,makeup blender sponge,4,4,makeup blending sponges
product,makeup blender sponge,4,4,makeup complexion sponge
product,makeup blender sponge,4,4,makeup sponges
product,makeup brush set,4,14,makeup brush
product,makeup brush set,4,14,makeup brush container set
product,makeup brush set,4,14,makeup brush set
product,makeup brush set,4,14,makeup brushes
product,makeup eyeshadow palette,2,3,makeup eyeshadow palette
product,makeup eyeshadow palette,2,3,powder makeup palette
product,makeup remover wipe,8,34,eye makeup remover
product,makeup remover wipe,8,34,makeup cleansing wipes
product,makeup remover wipe,8,34,makeup remover cleanser
product,makeup remover wipe,8,34,makeup remover cleansing wipes
product,makeup remover wipe,8,34,makeup remover cloths
product,makeup remover wipe,8,34,makeup remover towelettes
product,makeup remover wipe,8,34,makeup remover wipes
product,makeup remover wipe,8,34,makeup removing wipes
product,manual toothbrush,8,85,adult manual toothbrush
product,manual toothbrush,8,85,adult soft toothbrush
product,manual toothbrush,8,85,kids manual toothbrushes
product,manual toothbrush,8,85,manual adult toothbrush
product,manual toothbrush,8,85,manual clean toothbrush
product,manual toothbrush,8,85,manual toothbrush
product,manual toothbrush,8,85,manual toothbrushes
product,manual toothbrush,8,85,total manual toothbrush
product,manual toothbrush pack,5,13,manual toothbrush multipack
product,manual toothbrush pack,5,13,manual toothbrush pack
product,manual toothbrush pack,5,13,manual toothbrushes pack
